,Lat,Long,Store_Name,Store_number,Gas_or_Diesel,No_Overnight_Parking,Phone_Number,Address,Country,Province_or_State
5558,-97.6915588,30.5782108,Murphy: USA,6967,Gas/Diesel,0,(512) 837-7178,"13000 I-H 35 Service Road, Austin, TX, 78753 ",USA,TX
5559,-97.789788,30.46771,Walmart Supercenter,1129,Neither,0,(512) 331-9924,"13201 Ranch Rd 620 N, Austin, TX, 78729 ",USA,TX
5560,-97.734528,30.355931,Walmart Supercenter,4554,Neither,1,(512) 354-3702,"2525 W Anderson Ln, Austin, TX, 78757 ",USA,TX
5561,-97.819952,30.235097,Sam's Club,4720,Neither,0,(512) 358-8695,"4970 Hwy 290 W, Austin, TX, 78735 ",USA,TX
5562,-97.822757,30.232944,Walmart Supercenter,2133,Neither,0,(512) 892-6086,"5017 Hwy 290 W, Austin, TX, 78735 ",USA,TX
5563,-97.7552567,30.2191887,Murphy: USA,7209,Gas/Diesel,0,(512) 804-5338,"710 E Ben White Blvd; I-35 Exit 230 Austin, TX, 78704 ",USA,TX
5564,-97.754402,30.220294,Walmart Supercenter,1253,Gas/Diesel,1,(512) 443-6601,"710 E Ben White Blvd; I-35 Exit 230 Austin, TX, 78704 ",USA,TX
5565,-97.789607,30.164849,Walmart Supercenter,5317,Gas/Diesel,1,(512) 292-6973,"9300 S I-35 Exit 226 Austin, TX, 78748 ",USA,TX
5566,-97.7881486,30.1645189,Murphy: USA,7211,Gas/Diesel,0,(512) 280-6956,"9300 S I-35 Exit 226 Austin, TX, 78748 ",USA,TX
5567,-97.742642,30.391971,Sam's Club,6453,Gas,0,(512) 343-8262,"9700 N Capital Of Tx Hwy, Austin, TX, 78759 ",USA,TX
5568,-97.793716,30.15534,Sam's Club,8259,Gas/Diesel,0,(512) 582-4876,"9900 S I H 35; I-35 Exit 238 Austin, TX, 78744 ",USA,TX
5569,-97.5456789,32.9005592,Murphy: USA,7269,Gas/Diesel,0,(817) 270-0673,"540 Northwest Pkwy, Azle, TX, 76020 ",USA,TX
5570,-97.545283,32.904227,Walmart Supercenter,5359,Gas/Diesel,1,(817) 270-5716,"721 Boyd Rd, Azle, TX, 76020 ",USA,TX
5571,-96.615399,32.732508,Walmart Supercenter,1118,Gas/Diesel,0,(972) 286-8600,"12300 Lake June Rd; I-635 Exit 2 Balch Springs, TX, 75180 ",USA,TX
5572,-96.616058,32.733646,Murphy: USA,7350,Gas/Diesel,0,(972) 286-4407,"12330 Lake June Rd; I-635 Exit 2 Balch Springs, TX, 75180 ",USA,TX
5573,-99.961319,31.720494,Walmart,1078,Neither,0,(325) 365-5731,"2005 Hutchings Ave, Ballinger, TX, 76821 ",USA,TX
5574,-97.332258,30.103944,Walmart Supercenter,1042,Neither,0,(512) 321-2288,"488 Hwy 71 W, Bastrop, TX, 78602 ",USA,TX
5575,-97.3335596,30.1044374,Murphy: USA,7567,Gas/Diesel,0,(512) 332-0622,"490 Agnes St, Bastrop, TX, 78602 ",USA,TX
5576,-95.934848,28.98459,Walmart Supercenter,1405,Gas/Diesel,0,(979) 245-0196,"4600 7th St, Bay City, TX, 77414 ",USA,TX
5577,-95.9360678,28.9851864,Murphy: USA,7426,Gas/Diesel,0,(979) 244-9003,"4608 7th St, Bay City, TX, 77414 ",USA,TX
5578,-94.975386,29.776244,Walmart Supercenter,0194,Gas/Diesel,0,(281) 421-4859,"4900 Garth Rd, Baytown, TX, 77521 ",USA,TX
5579,-94.9776274,29.7773346,Murphy: USA,6718,Gas/Diesel,0,(281) 421-8388,"4906 Garth Rd, Baytown, TX, 77521 ",USA,TX
5580,-94.901448,29.817194,Walmart Supercenter,2439,Gas/Diesel,0,(281) 918-3023,"8700 N Hwy 146: I-10 Exit 798 Baytown, TX, 77523 ",USA,TX
5581,-94.8998898,29.8188671,Murphy: USA,7658,Gas/Diesel,0,(281) 573-1066,"8800 N Hwy 146; I-10 Exit 798 Baytown, TX, 77523 ",USA,TX
5582,-94.134097,30.060245,Sam's Club,8275,Gas,0,(409) 842-5071,"1615 Interstate 10 S; I-10 Exit 851 Beaumont, TX, 77701 ",USA,TX
5583,-94.1677017,30.1208878,Murphy: USA,5719,Gas,0,(409) 892-0564,"4115 N Dowlen Rd, Beaumont, TX, 77706 ",USA,TX
5584,-94.167147,30.121845,Walmart Supercenter,0651,Gas,0,(408) 899-9203,"4145 N Dowlen Rd, Beaumont, TX, 77706 ",USA,TX
5585,-97.1327515,32.8443031,Murphy: USA,7160,Gas/Diesel,0,(817) 685-2424,"2104 Bedford Rd, Bedford, TX, 76021 ",USA,TX
5586,-97.134893,32.844663,Wm Nbrhd Mkt,3392,Gas/Diesel,1,(817) 283-9841,"2108 Bedford Rd, Bedford, TX, 76021 ",USA,TX
5587,-97.105092,32.863949,Walmart Supercenter,1178,Gas/Diesel,1,(817) 571-7928,"4101 Hwy 121 Bedford, TX, 76021 ",USA,TX
5588,-97.1032731,32.8651513,Murphy: USA,7588,Gas/Diesel,0,(817) 358-8704,"4109 Hwy 121 Bedford, TX, 76021 ",USA,TX
5589,-97.7441255,28.4289459,Murphy: USA,7390,Gas/Diesel,0,(361) 362-0742,"500 E FM 351 Beeville, TX, 78102 ",USA,TX
5590,-97.753496,28.422943,Walmart Supercenter,0463,Gas/Diesel,0,(361) 358-4764,"502 E Fm 351 Beeville, TX, 78102 ",USA,TX
5591,-97.1072006,31.6009235,Murphy: USA,5785,Gas,0,(254) 412-1886,"1519 I-35 N, Bellmead, TX, 76705 ",USA,TX
5592,-97.106089,31.600669,Walmart Supercenter,1254,Gas,1,(254) 867-8084,"1521 I-35 N, Bellmead, TX, 76705 ",USA,TX
5593,-97.459519,31.081619,Walmart Supercenter,1232,Gas/Diesel,0,(254) 939-0962,"2604 N Main St, Belton, TX, 76513 ",USA,TX
5594,-97.4577273,31.0817646,Murphy: USA,7195,Gas/Diesel,0,(254) 933-7278,"2670 N Main St, Belton, TX, 76513 ",USA,TX
5595,-97.467525,32.677686,Walmart Supercenter,4509,Neither,0,(682) 233-6820,"8840 Benbrook Hwy; I-20 Exit 429 Benbrook, TX, 76126 ",USA,TX
5596,-101.468109,32.228704,Walmart Supercenter,0513,Gas/Diesel,0,(432) 267-3363,"201 W Marcy, Big Spring, TX, 79720 ",USA,TX
5597,-101.467712,32.228412,Murphy: USA,5696,Gas/Diesel,0,(432) 263-5550,"201 W Marcy, Big Spring, TX, 79720 ",USA,TX
5598,-98.7271303,29.7776565,Murphy: USA,7651,Gas/Diesel,0,(830) 249-0771,"1379 S Main St; I-10 Exit 540 Boerne, TX, 78006 ",USA,TX
5599,-98.724606,29.778815,Walmart Supercenter,1126,Gas/Diesel,0,(830) 249-6195,"1381 S Main St; I-10 Exit 540 Boerne, TX, 78006 ",USA,TX
5600,-96.193487,33.59651,Walmart Supercenter,0158,Gas/Diesel,0,(903) 583-9591,"2021 N Hwy 121 Bonham, TX, 75418 ",USA,TX
5601,-96.1922684,33.5976136,Murphy: USA,6764,Gas/Diesel,0,(903) 640-0724,"2101 N Hwy 121 Bonham, TX, 75418 ",USA,TX
5602,-101.406766,35.655531,Walmart Supercenter,1516,Neither,0,(806) 274-7257,"1501 Roosevelt St, Borger, TX, 79007 ",USA,TX
5603,-97.83698,33.540091,Walmart Supercenter,0271,Gas/Diesel,0,(940) 872-1166,"1341 Hwy 287 N, Bowie, TX, 76230 ",USA,TX
5604,-97.8345099,33.5387043,Murphy: USA,7101,Gas/Diesel,0,(940) 872-3482,"289 Hwy 81 N Access Road, Bowie, TX, 76230 ",USA,TX
5605,-99.331447,31.109513,Walmart Supercenter,0917,Neither,0,(325) 597-3406,"2207 S Bridge St., Brady, TX, 76825 ",USA,TX
5606,-98.944662,32.759285,Walmart Supercenter,0438,Gas,0,(254) 559-6579,"3800 W Walker, Breckenridge, TX, 76424 ",USA,TX
5607,-96.393888,30.14038,Walmart Supercenter,0321,Gas,1,(979) 836-1118,"203 Us Loop 290 W, Brenham, TX, 77833 ",USA,TX
5608,-96.3954163,30.1406517,Murphy: USA,5798,Gas/Diesel,0,(979) 830-1910,"2615 Hwy 36 S, Brenham, TX, 77833 ",USA,TX
5609,-93.844367,30.024158,Walmart,0283,Neither,0,(409) 735-2417,"795 Texas Ave, Bridge City, TX, 77611 ",USA,TX
5610,-97.479386,25.923209,Walmart Supercenter,1000,Gas/Diesel,0,(956) 544-0394,"2721 Boca Chica Blvd, Brownsville (e), TX, 78521 ",USA,TX
5611,-97.480304,25.950107,Walmart Supercenter,4112,Gas/Diesel,0,(956) 509-2077,"2205 E Ruben Torres Sr Blvd, Brownsville, TX, 78526 ",USA,TX
5612,-97.485331,25.9510764,Murphy: USA,7657,Gas/Diesel,0,(956) 544-1306,"2215 E Ruben Torres Sr Blvd, Brownsville, TX, 78526 ",USA,TX
5613,-97.4791336,25.9228725,Murphy: USA,7365,Gas/Diesel,0,(956) 550-8596,"2719 Boca Chica Blvd, Brownsville, TX, 78521 ",USA,TX
5614,-97.520206,25.976078,Walmart Supercenter,0456,Neither,1,(956) 350-2022,"3500 W Alton Gloor Blvd, Brownsville, TX, 78520 ",USA,TX
5615,-97.518417,25.976195,Sam's Club,8126,Gas,0,(956) 350-6917,"3570 W Alton Gloor Blvd, Brownsville, TX, 78520 ",USA,TX
5616,-97.4759216,25.9498901,Murphy: USA,7161,Gas/Diesel,0,(956) 838-0102,"6125 E FM 802 Brownsville, TX, 78521 ",USA,TX
5617,-98.981981,31.730933,Walmart Supercenter,0813,Gas/Diesel,0,(325) 643-9727,"401 W Commerce, Brownwood, TX, 76801 ",USA,TX
5618,-98.9832153,31.7290039,Murphy: USA,7651,Gas/Diesel,0,(325) 641-9355,"403 W Commerce, Brownwood, TX, 76801 ",USA,TX
5619,-96.330206,30.658846,Walmart Supercenter,0322,Gas/Diesel,0,(979) 776-6441,"2200 Briarcrest Dr, Bryan, TX, 77802 ",USA,TX
5620,-96.3314637,30.6598303,Murphy: USA,6526,Gas/Diesel,0,(979) 731-8480,"2208 Briarcrest Dr, Bryan, TX, 77802 ",USA,TX
5621,-96.378217,30.632658,Walmart Supercenter,4183,Neither,0,(979) 599-5877,"643 N Harvy Mitchell Pkwy, Bryan, TX, 77807 ",USA,TX
5622,-97.8233414,30.0881023,Murphy: USA,7395,Gas/Diesel,0,(512) 295-1257,"1615 Main St, Buda, TX, 78610 ",USA,TX
5623,-97.823976,30.086566,Walmart Supercenter,4219,Gas/Diesel,1,(512) 295-1670,"690 Old San Antonio Rd: I-35 Exit 223 Buda, TX, 78610 ",USA,TX
5624,-97.317815,32.554516,Sam's Club,8210,Gas/Diesel,0,(817) 569-6130,"600 N Burleson Blvd; I-35W Exit 38 Burleson, TX, 76028 ",USA,TX
5625,-97.3394318,32.5292015,Murphy: USA,5627,Gas/Diesel,0,(817) 426-1505,"921 SW Wilshire Blvd, Burleson, TX, 76028 ",USA,TX
5626,-97.338494,32.528325,Walmart Supercenter,0220,Gas/Diesel,1,(817) 572-9574,"951 SW Wilshire Blvd, Burleson, TX, 76028 ",USA,TX
5627,-97.360228,32.538473,Wm Nbrhd Mkt,3653,Gas/Diesel,1,(817) 840-4608,"965 NW John Jones Dr, Burleson, TX, 76028 ",USA,TX
5628,-96.697966,30.538738,Walmart,0567,Neither,0,(979) 567-9807,"475 Hwy 36 N, Caldwell, TX, 77836 ",USA,TX
5629,-95.8552985,32.5455031,Murphy: USA,5712,Gas/Diesel,0,(903) 567-0946,"601 E Hwy 243 Canton, TX, 75103 ",USA,TX
5630,-95.854286,32.544009,Walmart Supercenter,0827,Gas/Diesel,0,(903) 567-5744,"603 Hwy 243 E, Canton, TX, 75103 ",USA,TX
5631,-101.9218,34.9985,Walmart Supercenter,0793,Gas/Diesel,0,(806) 655-1175,"1701 N 23rd St, Canyon, TX, 79015 ",USA,TX
5632,-101.9186848,34.9975128,Murphy: USA,7188,Gas/Diesel,0,(806) 655-0789,"1707 N 23rd St, Canyon, TX, 79015 ",USA,TX
5633,-99.848127,28.542288,Walmart,1046,Neither,0,(830) 876-2462,"2214 N First St, Carrizo Springs, TX, 78834 ",USA,TX
5634,-96.912239,32.981407,Wm Pharmacy/Clinic,2625,Neither,0,(800) 273-3455,"1025 W Trinity Mills Rd, Carrollton, TX, 75006 ",USA,TX
5635,-96.905567,32.985043,Walmart Supercenter,1216,Neither,0,(972) 466-2228,"1213 E Trinity Mills Rd, Carrollton, TX, 75006 ",USA,TX
5636,-96.916033,33.01862,Wm Nbrhd Mkt,3198,Neither,1,(469) 557-7714,"4025 Old Denton Rd, Carrollton, TX, 75007 ",USA,TX
5637,-94.2892075,32.1169052,Murphy: USA,7504,Gas/Diesel,0,(903) 693-3152,"1501 Walton Spur, Carthage, TX, 75633 ",USA,TX
5638,-94.368035,32.16866,Walmart Supercenter,0523,Neither,0,(903) 693-8881,"4609 NW Loop 436 Carthage, TX, 75633 ",USA,TX
5639,-98.858213,29.356641,Walmart Supercenter,4102,Gas/Diesel,0,(830) 538-2110,"1151 Hwy 90 E, Castroville, TX, 78009 ",USA,TX
5640,-96.945442,32.600445,Murphy: USA,7674,Gas/Diesel,0,(468) 272-7473,"605 Uptown Blvd, Cedar Hill, TX, 75104 ",USA,TX
5641,-96.946188,32.598111,Walmart Supercenter,3285,Gas/Diesel,0,(469) 272-7344,"621 Uptown Blvd, Cedar Hill, TX, 75104 ",USA,TX
5642,-96.924592,32.588303,Wm Nbrhd Mkt,3204,Neither,0,(469) 526-1214,"820 E Belt Line Rd, Cedar Hill, TX, 75104 ",USA,TX
5643,-97.833908,30.522737,Murphy: USA,6745,Gas/Diesel,0,(512) 528-1268,"201 Walton Way, Cedar Park, TX, 78613 ",USA,TX
5644,-97.833497,30.522839,Walmart Supercenter,2991,Gas/Diesel,0,(512) 528-8746,"201 Walton Way, Cedar Park, TX, 78613 ",USA,TX
5645,-97.786328,30.534195,Walmart Supercenter,4163,Neither,0,(512) 690-9340,"2801 E Whitestone Blvd, Cedar Park, TX, 78613 ",USA,TX
5646,-94.194409,31.8004102,Murphy: USA,7108,Gas/Diesel,0,(936) 598-2818,"250 Rough Rider Drive, Center, TX, 75935 ",USA,TX
5647,-94.19321,31.801551,Walmart Supercenter,0364,Gas/Diesel,0,(936) 598-6131,"810 Hurst St, Center, TX, 75935 ",USA,TX
5648,-100.2318046,34.4365771,Murphy: USA,7382,Gas/Diesel,0,(940) 937-2926,"2709 Ave F NW, Childress, TX, 79201 ",USA,TX
5649,-100.231392,34.435063,Walmart Supercenter,0900,Gas/Diesel,0,(940) 937-6166,"2801 Ave F NW, Childress, TX, 79201 ",USA,TX
5650,-98.236647,29.573871,Walmart Supercenter,4115,Neither,0,(210) 659-9188,"602 Cibolo Valley Dr, Cibolo, TX, 78108 ",USA,TX
5651,-97.4127655,32.3391075,Murphy: USA,6648,Gas/Diesel,0,(817) 641-7695,"1614 W Henderson, Cleburne, TX, 76031 ",USA,TX
5652,-97.414529,32.34034,Walmart Supercenter,0228,Gas/Diesel,0,(817) 645-1575,"1616 W Henderson, Cleburne, TX, 76031 ",USA,TX
5653,-95.097937,30.334778,Walmart Supercenter,0249,Gas/Diesel,0,(281) 592-2654,"831 Hwy 59 S, Cleveland, TX, 77327 ",USA,TX
5654,-95.0948654,30.3326746,Murphy: USA,6616,Gas/Diesel,0,(281) 432-2560,"838 S Washington Avenue, Cleveland, TX, 77327 ",USA,TX
5655,-96.302625,30.632339,Sam's Club,6338,Gas,0,(979) 693-2828,"1405 Earl Rudder Frway, College Station, TX, 77840 ",USA,TX
5656,-96.299974,30.598182,Walmart Supercenter,1150,Neither,0,(979) 693-3095,"1815 Brothers St, College Station, TX, 77845 ",USA,TX
5657,-96.3017502,30.5987511,Murphy: USA,7519,Gas/Diesel,0,(979) 694-6539,"2220 Harvey Mitchell Parkway South, College Station, TX, 77845 ",USA,TX
5658,-97.156413,32.881957,Wm Nbrhd Mkt,5614,Neither,1,(817) 770-8334,"4904 Colleyville Blvd, Colleyville, TX, 76034 ",USA,TX
5659,-96.891551,33.066429,Walmart Supercenter,0426,Gas,1,(972) 625-6000,"4691 Hwy 121 Colony, TX, 75056 ",USA,TX
5660,-96.538919,29.694657,Walmart,0503,Neither,1,(979) 732-8341,"2103 Milam St; I-10 Exit 696 Columbus, TX, 78934 ",USA,TX
5661,-95.91275,33.23462,Walmart Supercenter,0240,Neither,0,(903) 886-3108,"2701 Hwy 50 Commerce, TX, 75428 ",USA,TX
5662,-95.480434,30.331266,Walmart Supercenter,0400,Neither,0,(936) 788-5400,"1407 Loop 336 W, Conroe, TX, 77304 ",USA,TX
5663,-95.450597,30.18797,Sam's Club,4713,Gas,0,(936) 271-1732,"19091 Interstate 45 S; I-45 Exit 76 Conroe, TX, 77385 ",USA,TX
5664,-95.480097,30.329983,Sam's Club,6421,Gas,0,(936) 756-5778,"2000 Westview Blvd; I-45 Exit 88 Conroe, TX, 77304 ",USA,TX
5665,-98.333112,29.536573,Wm Nbrhd Mkt,4056,Neither,0,(210) 672-6813,"10781 Toepperwein Rd; I-35 Exit 171 Converse, TX, 78109 ",USA,TX
5666,-98.324417,29.497859,Murphy: USA,6964,Gas/Diesel,0,(210) 310-7640,"8315 FM 78 Converse, TX, 78109 ",USA,TX
5667,-98.323658,29.497804,Walmart Supercenter,5144,Gas/Diesel,0,(210) 666-6066,"8315 Fm 78 Converse, TX, 78109 ",USA,TX
5668,-97.8720722,31.1206104,Murphy: USA,5664,Gas/Diesel,0,(254) 547-7127,"2712 E Hwy 190 Copperas Cove, TX, 76522 ",USA,TX
5669,-97.870476,31.119124,Walmart Supercenter,0381,Gas/Diesel,1,(254) 542-7600,"2720 E Hwy 190 Copperas Cove, TX, 76522 ",USA,TX
5670,-97.299337,27.6737,Walmart Supercenter,0490,Neither,0,(361) 937-2643,"1250 Flour Bluff Dr, Corpus Christi, TX, 78418 ",USA,TX
5671,-97.4401522,27.7414469,Murphy: USA,7628,Gas/Diesel,0,(361) 806-2025,"1801 S padre Island Dr, Corpus Christi, TX, 78416 ",USA,TX
5672,-97.43816,27.739036,Walmart Supercenter,0470,Gas/Diesel,0,(361) 854-0943,"1821 S Padre Island Dr, Corpus Christi, TX, 78416 ",USA,TX
5673,-97.631853,27.853625,Walmart Supercenter,0464,Neither,0,(361) 387-0599,"3829 Hwy 77; I-37 Exit 14A, Corpus Christi, TX, 78410 ",USA,TX
5674,-97.631319,27.853922,Murphy: USA,7627,Gas/Diesel,0,(361) 387-0060,"3837 IH 69 Access Rd, Corpus Christi, TX, 78410 ",USA,TX
5675,-97.381846,27.728286,Walmart Supercenter,1494,Neither,0,(361) 994-9010,"4109 S Staples St, Corpus Christi, TX, 78411 ",USA,TX
5676,-97.383729,27.713477,Sam's Club,8267,Gas/Diesel,0,(361) 857-0151,"4833 S Padre Island Dr, Corpus Christi, TX, 78411 ",USA,TX
5677,-97.374307,27.678538,Walmart Supercenter,5898,Neither,0,(361) 445-3240,"6101 Saratoga Rd, Corpus Christi, TX, 78412 ",USA,TX
5678,-96.506559,32.067258,Walmart Supercenter,0565,Gas/Diesel,0,(903) 872-6691,"3801 W Hwy 31 Corsicana, TX, 75110 ",USA,TX
5679,-96.5070947,32.0687619,Murphy: USA,6948,Gas/Diesel,0,(903) 875-0755,"3831 W Hwy 31 Corsicana, TX, 75110 ",USA,TX
5680,-95.435459,31.320121,Walmart Supercenter,0236,Neither,1,(936) 544-5121,"1225 E Loop 304 Crockett, TX, 75835 ",USA,TX
5681,-95.064513,29.894349,Walmart Supercenter,0522,Gas/Diesel,0,(281) 328-4836,"14215 Fm 2100 Crosby, TX, 77532 ",USA,TX
5682,-95.0634259,29.8936526,Murphy: USA,7042,Gas/Diesel,0,(281) 328-2696,"14219 FM 2100 Crosby, TX, 77532 ",USA,TX
5683,-96.983808,33.226206,Walmart Supercenter,5707,Neither,0,(940) 488-7088,"11700 Hwy 380 Cross Roads, TX, 76227 ",USA,TX
5684,-97.338653,32.576217,Walmart Supercenter,3631,Gas/Diesel,1,(682) 233-7834,"1221 FM 1187; I-35 Exit, Crowley, TX, 76036 ",USA,TX
5685,-97.336475,32.576653,Wm Nbrhd Mkt,0245,Gas,0,(682) 233-7834,"1301 E FM 1187 Crowley, TX, 76036 ",USA,TX
5686,-97.271346,29.088711,Walmart,0385,Neither,0,(361) 275-5796,"1202 E Broadway, Cuero, TX, 77954 ",USA,TX
5687,-95.680579,29.94238,Wm Nbrhd Mkt,4465,Neither,0,(832) 349-7190,"11425 Barker Cypress Rd, Cypress, TX, 77433 ",USA,TX
5688,-95.610397,29.981832,Wm Nbrhd Mkt,3506,Neither,1,(281) 655-0302,"13742 N Eldridge Pkwy, Cypress, TX, 77429 ",USA,TX
5689,-95.697746,29.974869,Walmart Supercenter,5091,Gas/Diesel,0,(281) 256-8038,"26270 Northwest Freeway, Cypress, TX, 77429 ",USA,TX
5690,-95.6991653,29.9745426,Murphy: USA,7054,Gas/Diesel,0,(281) 256-9180,"26272 Northwest Freeway, Cypress, TX, 77429 ",USA,TX
5691,-95.683917,29.89718,Wm Nbrhd Mkt,7357,Gas,1,(281) 500-7990,"8208 Barker Cypress Rd, Cypress, TX, 77433 ",USA,TX
5692,-96.675393,32.867036,Sam's Club,8242,Gas,0,(214) 342-9810,"12000 Mccree Rd; I-635 Exit 13 Dallas, TX, 75238 ",USA,TX
5693,-96.7520267,32.9357135,Murphy: USA,6548,Gas/Diesel,0,(214) 575-7920,"13729 N Central Expy; Hwy 75 Exit 22/23 Dallas, TX, 75243 ",USA,TX
5694,-96.752258,32.936741,Walmart Supercenter,5931,Gas/Diesel,1,(972) 656-2501,"13739 N Central Expy; Hwy 75 Exit 22/23 Dallas, TX, 75243 ",USA,TX
5695,-96.897259,32.763717,Walmart Supercenter,5147,Gas/Diesel,1,(214) 330-7249,"1521 N Cockrell Hill Rd; I-30 Exit 39 Dallas, TX, 75211 ",USA,TX
5696,-96.817789,32.958765,Walmart Supercenter,3406,Neither,1,(972) 233-0438,"15220 Montfort Dr, Dallas, TX, 75248 ",USA,TX
5697,-96.8959579,32.7643814,Murphy: USA,6949,Gas/Diesel,0,(214) 337-9100,"1545 N Cockrell Hill Rd, Dallas, TX, 75211 ",USA,TX
5698,-96.770372,32.963375,Walmart Supercenter,8930,Neither,0,(972) 235-0681,"15757 Coit Rd, Dallas, TX, 75248 ",USA,TX
5699,-96.855674,32.995166,Murphy: USA,6636,Gas/Diesel,0,(972) 862-3106,"18041 Marsh Lane, Dallas, TX, 75287 ",USA,TX
5700,-96.85732,32.996015,Walmart Supercenter,2996,Gas/Diesel,0,(972) 307-6978,"18121 Marsh Lane, Dallas, TX, 75287 ",USA,TX
5701,-96.825308,32.685497,Walmart Supercenter,3014,Neither,0,(972) 232-6404,"200 Short St: I-35E Exit 421 Dallas, TX, 75232 ",USA,TX
5702,-96.676528,32.83503,Wm Nbrhd Mkt,5021,Gas,1,(214) 660-9579,"2275 Gus Thomasson Rd, Dallas, TX, 75228 ",USA,TX
5703,-96.793625,32.800953,Wm Nbrhd Mkt,3341,Neither,1,(214) 953-0460,"2305 N Central Expy, Dallas, TX, 75204 ",USA,TX
5704,-96.682896,32.759478,Wm Nbrhd Mkt,3015,Neither,1,(214) 775-0787,"2827 S Buckner Blvd, Dallas, TX, 75227 ",USA,TX
5705,-96.866724,32.646416,Sam's Club,8282,Gas,0,(972) 293-1704,"2900 W Wheatland Rd; I-20 Exit 465 Dallas, TX, 75237 ",USA,TX
5706,-96.8707312,32.6474451,Murphy: USA,7053,Gas/Diesel,0,(972) 709-8274,"3102 W Wheatland Rd; I-20 Exit 464 Dallas, TX, 75237 ",USA,TX
5707,-96.872306,32.648475,Walmart Supercenter,0949,Gas/Diesel,1,(972) 709-1400,"3155 W Wheatland Rd; I-20 Exit 464 Dallas, TX, 75237 ",USA,TX
5708,-96.839402,32.924192,Walmart Supercenter,2105,Neither,1,(972) 980-2195,"4122 LBJ Freeway, Dallas, TX, 75244 ",USA,TX
5709,-96.686075,32.793748,Sam's Club,6482,Gas,0,(214) 320-2839,"5555 S Buckner Blvd; I-30 Exit 52 Dallas, TX, 75228 ",USA,TX
5710,-96.753897,32.86261,Walmart Supercenter,5823,Neither,1,(972) 656-2196,"6185 Retail Rd, Dallas, TX, 75231 ",USA,TX
5711,-96.753571,32.862816,Sam's Club,6372,Gas/Diesel,0,(214) 382-2297,"6185 Retail Rd, Dallas, TX, 75231 ",USA,TX
5712,-96.944176,32.647305,Murphy: USA,7667,Gas/Diesel,0,(972) 283-6923,"7035 W Wheatland Rd; I-20 Exit 460 Dallas, TX, 75249 ",USA,TX
5713,-96.94414,32.647871,Walmart Supercenter,5810,Gas/Diesel,0,(800) 925-6278,"7075 W Wheatland Rd: I-20 Exit 460 Dallas, TX, 75211 ",USA,TX
5714,-96.689186,32.794976,Walmart Supercenter,2667,Neither,1,(214) 319-2616,"7401 Samuell Blvd; I-30 Exit 52 Dallas, TX, 75228 ",USA,TX
5715,-96.738719,32.91,Walmart Supercenter,2427,Gas,1,(972) 437-9146,"9301 Forest Lane Ave; I-635 Exit 17 Dallas, TX, 75243 ",USA,TX
5716,-96.858155,32.861836,Walmart Supercenter,5889,Neither,0,(972) 629-0007,"9410 Webb Chapel Rd; I-35 Exit 436 Dallas, TX, 75220 ",USA,TX
5717,-96.860779,32.862253,Sam's Club,8248,Gas/Diesel,0,(972) 556-0831,"9461 Webb Chapel Rd: I-35 Exit 436 Dallas, TX, 75220 ",USA,TX
5718,-97.595088,33.228783,Walmart Supercenter,0421,Gas/Diesel,0,(940) 627-5546,"800 S Hwy 81/287 Decatur, TX, 76234 ",USA,TX
5719,-97.5944576,33.2288662,Murphy: USA,6528,Gas/Diesel,0,(940) 626-4377,"806 S Hwy 81/287 Decatur, TX, 76234 ",USA,TX
5720,-100.902051,29.395691,Walmart Supercenter,0447,Gas/Diesel,0,(830) 774-6034,"2410 Dodson St., Del Rio, TX, 78840 ",USA,TX
5721,-100.904911,29.3943246,Murphy: USA,6785,Gas/Diesel,0,(830) 778-6888,"2427 Avenue F, Del Rio, TX, 78840 ",USA,TX
5722,-96.5894788,33.7603627,Murphy: USA,5676,Gas/Diesel,0,(903) 465-5007,"3514 FM Road 120 W, Denison, TX, 75020 ",USA,TX
5723,-96.587476,33.761346,Walmart Supercenter,0147,Gas,0,(903) 465-9744,"401 N Hwy 75 Denison, TX, 75020 ",USA,TX
5724,-97.093666,33.192246,Walmart Supercenter,0467,Gas,1,(940) 484-1717,"1515 S Loop 288 Denton, TX, 76205 ",USA,TX
5725,-97.0949424,33.1934939,Murphy: USA,6527,Gas,0,(940) 891-1504,"1517 S Loop 288 Denton, TX, 76205 ",USA,TX
5726,-97.167842,33.2323,Walmart Supercenter,4627,Neither,0,(940) 735-3119,"2750 W University Dr: I-35 Exit 469 Denton, TX, 76201 ",USA,TX
5727,-97.170191,33.232161,Sam's Club,4905,Gas/Diesel,0,(940) 898-1529,"2850 W University Dr: I-35 Exit 469 Denton, TX, 76201 ",USA,TX
5728,-97.105926,33.160572,Wm Nbrhd Mkt,4104,Neither,0,(940) 783-4152,"3930 Teasley Ln, Denton, TX, 76210 ",USA,TX
5729,-96.857205,32.57527,Wm Nbrhd Mkt,7232,Neither,1,(469) 643-5012,"108 W Parkerville Rd, DeSoto, TX, 75115 ",USA,TX
5730,-96.8794708,32.5903358,Murphy: USA,7326,Gas/Diesel,0,(972) 274-0184,"941 W Beltline Rd, Desoto, TX, 75115 ",USA,TX
5731,-96.879576,32.591821,Walmart Supercenter,3432,Gas/Diesel,1,(972) 223-1711,"951 W Belt Line Rd, Desoto, TX, 75115 ",USA,TX
5732,-98.8936411,29.1351538,Murphy: USA,7656,Gas/Diesel,0,(830) 663-9458,"146 Oak Hill Dr, Devine, TX, 78016 ",USA,TX
